id_imagen,id_propiedad,nombre_archivo,formato,resolucion_megapixeles,resolucion_pixeles,tamano_kb,zona,anillo_vial,tipo_propiedad,label_ambiente,label_estado_conservacion,label_estado_numerico,camara,condicion_iluminacion,angulo_toma,fecha_captura,hora_captura,nitidez_score,brillo_score,contraste_score,tiene_marca_agua,tiene_personas_visibles,grietas_visibles,humedad_visible,pintura_deteriorada,instalaciones_expuestas,detalle_ambiente,split,peso_clase_ambiente,apto_entrenamiento
IMG-003055,SC-01246,SC-01246_Baño_003055.jpeg,JPEG,16.1,3840x2160,1529,Av. Paurito,5,Departamento,Baño,Bueno,1,Smartphone básico,Natural moderada,Frontal,2022-11-24,17:58,89.7,55.7,67.3,0,0,0,0,0,0,,train,0.001,1
IMG-003056,SC-01465,SC-01465_Cocina_003056.jpeg,JPEG,49.7,3840x2160,4308,Cotoca (periurbano),6,Departamento,Cocina,Bueno,1,Smartphone gama alta,Natural abundante,Picado,2023-11-14,17:14,94.0,93.0,43.2,1,1,0,0,0,0,,test,0.0008,0
IMG-003057,SC-02003,SC-02003_Piscina_Área_social_003057.jpeg,JPEG,50.6,1920x1080,3371,Barrio Sirari,3,Casa,Piscina/Área social,Bueno,1,Smartphone gama alta,Mixta,Panorámica,2024-01-25,07:20,70.9,86.3,63.8,1,0,0,0,1,0,area_social:si,train,0.0033,0
IMG-003058,SC-01394,SC-01394_Sala_003058.png,PNG,49.6,1280x720,6068,Plan 3000,4,Terreno,Sala,Excelente,0,Smartphone gama alta,Artificial fría,Frontal,2023-05-11,12:39,77.8,89.8,87.1,0,0,0,0,0,0,estilo:Minimalista,train,0.0007,1
IMG-003059,SC-00439,SC-00439_Sala_003059.heic,HEIC,48.3,3840x2160,6132,Av. Cristo Redentor,3,Departamento,Sala,Bueno,1,Smartphone gama media,Natural escasa,Picado,2024-02-01,07:53,99.3,88.5,42.8,0,0,0,0,0,0,estilo:Clásico,train,0.0007,1
IMG-003060,SC-02272,SC-02272_Cocina_003060.heic,HEIC,50.7,3840x2160,5994,Av. Paurito,5,Departamento,Cocina,Regular,2,Cámara DSLR,Natural escasa,Picado,2023-12-10,18:53,84.1,75.8,44.0,0,1,0,1,0,0,,train,0.0008,1
IMG-003061,SC-02378,SC-02378_Escalera_003061.jpeg,JPEG,12.7,1280x720,8908,Villa 1ro de Mayo,4,Oficina,Escalera,Regular,2,Cámara DSLR,Natural abundante,Detalle,2024-05-22,14:30,58.5,78.3,31.2,0,0,1,0,0,0,,test,0.0033,1
IMG-003062,SC-00101,SC-00101_Cocina_003062.jpeg,JPEG,65.3,1920x1080,13256,Av. Banzer (norte),4,Departamento,Cocina,Malo,3,Cámara DSLR,Natural moderada,Picado,2023-09-19,17:16,97.3,59.3,48.4,0,0,0,0,0,1,,val,0.0008,1
IMG-003063,SC-00729,SC-00729_Terraza_Balcón_003063.jpeg,JPEG,13.5,4000x3000,9071,Villa 1ro de Mayo,4,Departamento,Terraza/Balcón,Malo,3,Cámara DSLR,Artificial fría,Frontal,2024-06-17,14:39,56.5,82.1,90.5,1,0,0,0,0,0,,train,0.0025,0
IMG-003064,SC-02804,SC-02804_Fachada_exterior_003064.webp,WEBP,16.6,2560x1440,888,Av. Paurito,5,Casa,Fachada exterior,Bueno,1,Smartphone gama media,Natural escasa,Angular,2022-06-09,09:04,86.4,58.1,83.5,0,0,0,0,0,0,color:Ocre,val,0.0008,1
IMG-003065,SC-00622,SC-00622_Dormitorio_003065.jpeg,JPEG,12.2,4000x3000,27248,Las Palmas,2,Departamento,Dormitorio,Regular,2,Smartphone básico,Natural moderada,Frontal,2023-04-07,14:46,94.5,71.5,69.6,0,0,1,0,0,0,,val,0.0006,1
IMG-003066,SC-00083,SC-00083_Dormitorio_003066.jpeg,JPEG,50.0,1280x720,878,Av. Banzer (norte),4,Oficina,Dormitorio,Excelente,0,Cámara DSLR,Natural abundante,Panorámica,2023-04-24,14:19,77.7,67.6,45.4,0,0,0,0,0,0,,train,0.0006,1
IMG-003067,SC-02378,SC-02378_Cocina_003067.jpeg,JPEG,49.5,2560x1440,17001,Av. Banzer (norte),4,Penthouse,Cocina,Bueno,1,Smartphone gama alta,Natural escasa,Panorámica,2023-07-15,16:03,70.2,61.8,51.0,0,0,0,0,0,0,,train,0.0008,1
IMG-003068,SC-00742,SC-00742_Dormitorio_003068.jpeg,JPEG,50.8,1920x1080,2664,Sur (Doble Vía La Guardia),4,Departamento,Dormitorio,Malo,3,Smartphone básico,Artificial cálida,Frontal,2024-02-14,14:09,83.3,70.2,49.1,0,0,0,1,1,0,,val,0.0006,1
IMG-003069,SC-02400,SC-02400_Comedor_003069.jpeg,JPEG,49.3,3840x2160,6007,Equipetrol Norte,3,Departamento,Comedor,Malo,3,Smartphone gama media,Natural escasa,Angular,2022-07-10,13:33,97.5,83.3,74.5,0,0,1,0,0,1,,train,0.0017,1
IMG-003070,SC-02361,SC-02361_Dormitorio_003070.jpeg,JPEG,12.8,3840x2160,1353,Av. Cristo Redentor,3,Casa,Dormitorio,Regular,2,Smartphone gama alta,Natural escasa,Panorámica,2023-08-17,10:01,81.8,68.3,61.8,0,0,0,1,1,0,,val,0.0006,1
IMG-003071,SC-02433,SC-02433_Baño_003071.jpeg,JPEG,65.6,1920x1080,755,Equipetrol Norte,3,Departamento,Baño,Regular,2,Smartphone gama alta,Natural moderada,Frontal,2023-11-28,17:07,79.8,65.5,87.2,0,0,0,0,1,0,,train,0.001,1
IMG-003072,SC-02970,SC-02970_Baño_003072.jpeg,JPEG,50.1,1280x720,5190,Warnes,6,Departamento,Baño,Excelente,0,Cámara mirrorless,Natural escasa,Contrapicado,2022-08-31,18:17,95.2,82.4,47.5,1,0,0,0,0,0,,val,0.001,0
IMG-003073,SC-00399,SC-00399_Jardín_Patio_003073.jpeg,JPEG,65.4,1920x1080,18133,Beni (zona norte),3,Departamento,Jardín/Patio,En construcción,4,Smartphone básico,Natural abundante,Panorámica,2023-06-26,16:55,74.9,64.3,67.7,1,0,0,1,0,0,,train,0.0011,0
IMG-003074,SC-01144,SC-01144_Baño_003074.png,PNG,64.8,4000x3000,1888,Urbarí,2,Departamento,Baño,Bueno,1,Smartphone gama alta,Natural escasa,Detalle,2024-06-07,17:29,73.2,88.8,91.7,0,0,0,0,0,0,,val,0.001,1
IMG-003075,SC-02986,SC-02986_Fachada_exterior_003075.webp,WEBP,13.7,3840x2160,10044,Cotoca (periurbano),6,Departamento,Fachada exterior,Bueno,1,Smartphone gama media,Artificial cálida,Angular,2022-04-24,15:12,80.4,88.4,38.2,0,0,0,0,0,0,color:Blanco,train,0.0008,1
IMG-003076,SC-02692,SC-02692_Comedor_003076.heic,HEIC,64.4,1920x1080,8975,Av. Cristo Redentor,3,Duplex,Comedor,Bueno,1,Smartphone gama media,Natural moderada,Picado,2024-03-29,16:32,87.7,72.8,45.8,1,0,0,0,0,0,,train,0.0017,0
IMG-003077,SC-00165,SC-00165_Dormitorio_003077.jpeg,JPEG,12.9,3840x2160,2094,Equipetrol Norte,3,Oficina,Dormitorio,Bueno,1,Smartphone gama media,Natural moderada,Contrapicado,2022-01-11,09:38,94.2,96.8,83.3,0,0,0,0,1,0,,train,0.0006,1
IMG-003078,SC-01196,SC-01196_Dormitorio_003078.webp,WEBP,16.2,3840x2160,3728,Palermo,3,Departamento,Dormitorio,Regular,2,Smartphone gama media,Artificial fría,Frontal,2022-11-19,18:30,98.0,67.9,66.9,0,0,1,0,0,0,,train,0.0006,1
IMG-003079,SC-01311,SC-01311_Dormitorio_003079.jpeg,JPEG,64.3,3840x2160,3287,El Trompillo,2,Casa,Dormitorio,Excelente,0,Drone,Mixta,Angular,2024-04-07,18:36,84.6,69.2,68.8,0,1,0,0,0,0,,train,0.0006,1
IMG-003080,SC-01280,SC-01280_Estudio_Oficina_003080.jpeg,JPEG,109.1,2560x1440,6822,Av. Banzer (norte),4,Casa,Estudio/Oficina,Bueno,1,Smartphone básico,Natural escasa,Panorámica,2022-10-30,16:55,94.9,78.9,67.9,0,1,0,0,1,0,,train,0.0025,1
IMG-003081,SC-01377,SC-01377_Baño_003081.heic,HEIC,108.4,1280x720,11166,Av. Banzer (norte),4,Departamento,Baño,Bueno,1,Smartphone gama alta,Natural abundante,Picado,2023-02-10,18:53,91.7,73.5,61.2,0,0,0,0,0,0,,val,0.001,1
IMG-003082,SC-00140,SC-00140_Dormitorio_003082.jpeg,JPEG,12.1,3840x2160,5357,Plan 3000,4,Casa,Dormitorio,Bueno,1,Smartphone básico,Mixta,Angular,2023-06-21,13:28,83.6,69.1,33.3,1,0,0,0,0,0,,train,0.0006,0
IMG-003083,SC-02982,SC-02982_Sala_003083.jpeg,JPEG,48.8,2560x1440,1972,Los Pozos,3,Terreno,Sala,Malo,3,Smartphone gama alta,Natural moderada,Detalle,2023-10-17,09:14,88.9,62.8,66.3,1,0,1,1,1,1,estilo:Clásico,train,0.0007,0
IMG-003084,SC-02882,SC-02882_Terraza_Balcón_003084.png,PNG,9.3,2560x1440,14230,Barrio Sirari,3,Terreno,Terraza/Balcón,Bueno,1,Smartphone gama alta,Natural moderada,Detalle,2023-06-25,18:02,94.1,87.0,64.0,0,0,0,0,0,0,,val,0.0025,1
IMG-003085,SC-01351,SC-01351_Fachada_exterior_003085.jpeg,JPEG,109.2,2560x1440,3574,Hamacas,2,Departamento,Fachada exterior,Bueno,1,Smartphone gama media,Artificial cálida,Panorámica,2022-05-05,07:58,68.2,73.5,47.7,0,0,0,0,1,0,color:Azul,train,0.0008,1
IMG-003086,SC-00781,SC-00781_Sala_003086.jpeg,JPEG,51.2,3840x2160,5576,Casco Viejo,1,Terreno,Sala,Bueno,1,Smartphone gama media,Artificial fría,Detalle,2022-11-22,11:53,74.4,63.9,57.7,0,0,0,0,1,0,estilo:Clásico,test,0.0007,1
IMG-003087,SC-02274,SC-02274_Estudio_Oficina_003087.heic,HEIC,8.3,3840x2160,16486,Hamacas,2,Departamento,Estudio/Oficina,Regular,2,Smartphone básico,Natural abundante,Contrapicado,2024-05-18,15:23,65.4,73.2,59.6,0,0,1,1,1,0,,train,0.0025,1
IMG-003088,SC-00929,SC-00929_Jardín_Patio_003088.jpeg,JPEG,16.9,1920x1080,16119,Los Pozos,3,Local Comercial,Jardín/Patio,Bueno,1,Smartphone gama media,Natural escasa,Contrapicado,2023-05-18,16:59,85.9,48.5,71.1,0,1,0,0,0,0,,test,0.0011,1
IMG-003089,SC-01565,SC-01565_Fachada_exterior_003089.jpeg,JPEG,108.8,2560x1440,7302,Barrio Sirari,3,Departamento,Fachada exterior,Regular,2,Smartphone gama alta,Natural moderada,Panorámica,2023-12-22,15:47,46.7,68.0,72.2,0,0,1,1,0,0,color:Azul,train,0.0008,1
IMG-003090,SC-01517,SC-01517_Baño_003090.png,PNG,64.7,3840x2160,3787,Av. Paurito,5,Terreno,Baño,Bueno,1,Smartphone gama media,Natural moderada,Frontal,2023-09-11,13:56,89.1,60.6,37.7,0,0,0,0,0,0,,train,0.001,1
IMG-003091,SC-00212,SC-00212_Jardín_Patio_003091.jpeg,JPEG,12.7,1280x720,6824,Av. Cristo Redentor,3,Terreno,Jardín/Patio,Malo,3,Cámara mirrorless,Natural abundante,Detalle,2022-04-17,17:56,76.3,68.8,65.2,1,1,1,0,1,1,,train,0.0011,0
IMG-003092,SC-00382,SC-00382_Garaje_003092.jpeg,JPEG,49.7,1920x1080,1886,Equipetrol Sur,3,Casa,Garaje,Bueno,1,Cámara DSLR,Natural moderada,Frontal,2023-06-05,19:30,77.5,64.7,83.5,0,0,0,0,0,0,,test,0.0017,1
IMG-003093,SC-01841,SC-01841_Jardín_Patio_003093.jpeg,JPEG,64.2,1920x1080,10543,Av. Cristo Redentor,3,Casa,Jardín/Patio,Malo,3,Smartphone gama alta,Natural moderada,Frontal,2023-05-19,07:49,92.4,54.6,42.6,0,0,1,1,0,0,,test,0.0011,1
IMG-003094,SC-01626,SC-01626_Dormitorio_003094.jpeg,JPEG,8.9,4000x3000,15419,Equipetrol Sur,3,Casa,Dormitorio,Bueno,1,Smartphone gama media,Artificial cálida,Picado,2023-12-22,11:46,82.4,73.3,64.2,0,0,0,0,1,0,,train,0.0006,1
IMG-003095,SC-01064,SC-01064_Sala_003095.heic,HEIC,50.7,4000x3000,6878,Av. Paurito,5,Departamento,Sala,Regular,2,Cámara DSLR,Natural escasa,Picado,2023-06-01,16:38,77.9,67.8,51.0,0,0,1,0,1,0,estilo:Minimalista,train,0.0007,1
IMG-003096,SC-02656,SC-02656_Sala_003096.png,PNG,109.5,1920x1080,4274,Norte (Radial 26),4,Departamento,Sala,Malo,3,Drone,Mixta,Picado,2023-11-15,14:55,83.7,55.5,66.8,1,0,1,1,1,0,estilo:Clásico,train,0.0007,0
IMG-003097,SC-01817,SC-01817_Estudio_Oficina_003097.heic,HEIC,13.1,4000x3000,4144,Warnes,6,Duplex,Estudio/Oficina,Regular,2,Cámara mirrorless,Natural moderada,Picado,2023-07-11,11:36,90.9,88.4,49.4,0,0,0,0,0,0,,val,0.0025,1
IMG-003098,SC-00475,SC-00475_Cocina_003098.heic,HEIC,49.7,1920x1080,11494,Equipetrol Sur,3,Departamento,Cocina,Malo,3,Smartphone básico,Natural escasa,Panorámica,2022-11-12,14:32,93.3,94.5,57.0,0,0,0,0,0,0,,train,0.0008,1
IMG-003099,SC-01990,SC-01990_Sala_003099.png,PNG,17.7,2560x1440,2901,El Trompillo,2,Casa,Sala,Malo,3,Smartphone básico,Natural escasa,Detalle,2023-03-01,10:52,85.1,82.6,78.6,0,0,0,0,1,1,estilo:Minimalista,val,0.0007,1
IMG-003100,SC-01889,SC-01889_Fachada_exterior_003100.jpeg,JPEG,108.7,2560x1440,15260,Av. Cristo Redentor,3,Casa,Fachada exterior,Malo,3,Smartphone gama alta,Mixta,Panorámica,2022-12-15,12:52,79.3,52.1,80.6,0,0,0,1,0,0,color:Ocre,test,0.0008,1
IMG-003101,SC-02797,SC-02797_Cocina_003101.jpeg,JPEG,49.6,4000x3000,1452,Hamacas,2,Departamento,Cocina,Regular,2,Cámara DSLR,Artificial cálida,Contrapicado,2022-11-08,10:08,65.1,86.8,61.7,1,0,1,0,1,0,,train,0.0008,0
IMG-003102,SC-02601,SC-02601_Baño_003102.heic,HEIC,64.6,1920x1080,10233,Equipetrol Sur,3,Casa,Baño,Bueno,1,Smartphone gama alta,Natural moderada,Picado,2022-11-01,18:43,86.0,77.8,63.0,0,0,0,0,0,0,,test,0.001,1
IMG-003103,SC-00250,SC-00250_Jardín_Patio_003103.webp,WEBP,8.5,1920x1080,1243,El Trompillo,2,Departamento,Jardín/Patio,Excelente,0,Cámara DSLR,Artificial fría,Panorámica,2024-02-17,18:11,78.3,77.7,64.4,0,0,0,0,0,0,,train,0.0011,1
IMG-003104,SC-00582,SC-00582_Piscina_Área_social_003104.heic,HEIC,50.9,1920x1080,2396,Barrio Sirari,3,Casa,Piscina/Área social,Bueno,1,Smartphone gama media,Artificial cálida,Contrapicado,2023-02-15,14:29,72.2,89.5,42.9,0,0,0,0,1,0,area_social:si,train,0.0033,1
IMG-003105,SC-00097,SC-00097_Dormitorio_003105.heic,HEIC,48.8,4000x3000,3398,Urbarí,2,Departamento,Dormitorio,Excelente,0,Cámara mirrorless,Mixta,Detalle,2024-01-01,12:37,83.7,69.9,25.6,0,0,0,0,0,0,,test,0.0006,1
IMG-003106,SC-02628,SC-02628_Cocina_003106.png,PNG,48.0,1920x1080,2017,Las Palmas,2,Departamento,Cocina,Bueno,1,Smartphone gama media,Mixta,Angular,2023-11-20,12:25,43.0,83.1,57.4,0,0,0,0,0,0,,train,0.0008,1
IMG-003107,SC-01834,SC-01834_Dormitorio_003107.jpeg,JPEG,12.7,3840x2160,1963,Casco Viejo,1,Casa,Dormitorio,En construcción,4,Smartphone gama alta,Mixta,Contrapicado,2024-04-24,18:16,74.6,83.1,38.8,1,1,1,1,0,1,,train,0.0006,0
IMG-003108,SC-00695,SC-00695_Dormitorio_003108.png,PNG,51.3,4000x3000,4958,Casco Viejo,1,Casa,Dormitorio,Bueno,1,Cámara DSLR,Natural moderada,Picado,2024-04-22,11:34,92.6,78.4,52.7,0,0,0,0,0,0,,val,0.0006,1
IMG-003109,SC-02843,SC-02843_Dormitorio_003109.jpeg,JPEG,109.2,1280x720,3917,Palermo,3,Casa,Dormitorio,En construcción,4,Smartphone gama alta,Artificial cálida,Detalle,2022-01-14,08:16,91.9,41.2,51.9,0,1,0,0,0,0,,train,0.0006,1
IMG-003110,SC-02281,SC-02281_Dormitorio_003110.heic,HEIC,48.9,3840x2160,9289,Los Pozos,3,Departamento,Dormitorio,Malo,3,Smartphone básico,Natural abundante,Detalle,2023-08-09,07:57,93.7,64.0,86.9,1,0,1,0,0,1,,train,0.0006,0
IMG-003111,SC-02063,SC-02063_Terraza_Balcón_003111.jpeg,JPEG,13.9,1920x1080,8687,Palermo,3,Departamento,Terraza/Balcón,Regular,2,Smartphone gama alta,Natural moderada,Frontal,2023-03-03,09:44,90.5,78.5,68.2,0,0,0,0,0,0,,train,0.0025,1
IMG-003112,SC-01333,SC-01333_Escalera_003112.jpeg,JPEG,64.2,3840x2160,6454,Sur (Doble Vía La Guardia),4,Casa,Escalera,Bueno,1,Smartphone gama media,Artificial cálida,Contrapicado,2023-12-02,10:50,71.5,79.0,82.1,0,1,0,0,1,0,,train,0.0033,1
IMG-003113,SC-02357,SC-02357_Baño_003113.heic,HEIC,13.2,4000x3000,3053,El Trompillo,2,Casa,Baño,Malo,3,Cámara DSLR,Natural escasa,Picado,2023-06-12,15:49,89.6,85.9,71.1,0,0,0,0,1,0,,test,0.001,1
IMG-003114,SC-00638,SC-00638_Baño_003114.jpeg,JPEG,48.1,1920x1080,7532,El Trompillo,2,Local Comercial,Baño,Bueno,1,Drone,Artificial fría,Angular,2022-10-05,12:16,85.2,96.6,33.6,1,0,0,0,0,0,,val,0.001,0
IMG-003115,SC-01530,SC-01530_Terraza_Balcón_003115.jpeg,JPEG,51.3,2560x1440,15764,Av. Paurito,5,Terreno,Terraza/Balcón,Bueno,1,Smartphone gama media,Natural escasa,Panorámica,2024-03-18,12:56,90.8,61.2,65.4,0,0,0,0,0,0,,train,0.0025,1
IMG-003116,SC-01624,SC-01624_Cocina_003116.heic,HEIC,17.4,1920x1080,1718,Av. Cristo Redentor,3,Penthouse,Cocina,Excelente,0,Smartphone gama alta,Natural moderada,Angular,2023-08-25,08:55,72.9,99.3,81.4,1,0,0,0,0,0,,train,0.0008,0
IMG-003117,SC-02460,SC-02460_Sala_003117.jpeg,JPEG,12.0,4000x3000,8889,Plan 3000,4,Local Comercial,Sala,Bueno,1,Smartphone gama media,Mixta,Detalle,2023-09-14,16:03,59.6,64.1,81.7,1,0,0,0,1,0,estilo:Moderno,train,0.0007,0
IMG-003118,SC-02030,SC-02030_Garaje_003118.jpeg,JPEG,12.1,3840x2160,3682,Av. Paurito,5,Departamento,Garaje,Bueno,1,Drone,Natural moderada,Picado,2024-02-23,13:47,99.1,92.4,65.9,0,0,0,0,0,0,,test,0.0017,1
IMG-003119,SC-02306,SC-02306_Fachada_exterior_003119.jpeg,JPEG,49.2,4000x3000,2908,Las Palmas,2,Departamento,Fachada exterior,Bueno,1,Smartphone gama alta,Artificial fría,Detalle,2022-10-05,07:52,73.8,60.7,66.2,0,0,0,0,1,0,color:Blanco,train,0.0008,1
IMG-003120,SC-00243,SC-00243_Baño_003120.jpeg,JPEG,51.9,3840x2160,1507,Urbarí,2,Departamento,Baño,Regular,2,Smartphone gama media,Artificial cálida,Detalle,2024-02-10,10:49,57.9,79.7,86.2,0,0,1,1,0,0,,val,0.001,1
IMG-003121,SC-00001,SC-00001_Jardín_Patio_003121.jpeg,JPEG,51.7,1920x1080,1361,Equipetrol Sur,3,Casa,Jardín/Patio,Excelente,0,Smartphone gama media,Artificial cálida,Detalle,2023-05-17,12:41,77.0,87.1,65.9,0,0,0,0,0,0,,train,0.0011,1
IMG-003122,SC-01548,SC-01548_Baño_003122.heic,HEIC,16.0,1920x1080,3599,Las Palmas,2,Terreno,Baño,Regular,2,Smartphone gama alta,Artificial fría,Contrapicado,2024-06-01,16:55,73.4,64.4,76.1,0,0,0,1,1,0,,train,0.001,1
IMG-003123,SC-00300,SC-00300_Dormitorio_003123.jpeg,JPEG,16.8,3840x2160,12133,Sur (Doble Vía La Guardia),4,Casa,Dormitorio,Bueno,1,Smartphone gama alta,Natural abundante,Detalle,2023-08-12,15:40,61.5,64.4,93.9,1,0,0,0,0,0,,train,0.0006,0
IMG-003124,SC-02035,SC-02035_Jardín_Patio_003124.jpeg,JPEG,64.8,2560x1440,3012,Equipetrol Sur,3,Casa,Jardín/Patio,Regular,2,Smartphone gama alta,Natural abundante,Frontal,2023-04-04,12:43,72.5,91.2,39.6,1,1,0,0,0,0,,train,0.0011,0
IMG-003125,SC-01674,SC-01674_Garaje_003125.webp,WEBP,65.5,2560x1440,2936,Equipetrol Sur,3,Casa,Garaje,Regular,2,Smartphone gama alta,Natural abundante,Contrapicado,2022-10-24,07:05,83.0,91.5,57.7,1,1,0,1,0,0,,train,0.0017,0
IMG-003126,SC-01696,SC-01696_Dormitorio_003126.webp,WEBP,16.9,1920x1080,7821,Av. Banzer (norte),4,Terreno,Dormitorio,Malo,3,Cámara mirrorless,Mixta,Picado,2023-08-08,18:03,52.7,96.3,65.9,0,0,0,0,1,0,,test,0.0006,1
IMG-003127,SC-02960,SC-02960_Comedor_003127.jpeg,JPEG,12.3,3840x2160,8881,Hamacas,2,Departamento,Comedor,Regular,2,Smartphone básico,Artificial cálida,Detalle,2022-04-15,18:36,70.5,81.5,56.0,0,0,1,1,1,0,,train,0.0017,1
IMG-003128,SC-02276,SC-02276_Jardín_Patio_003128.jpeg,JPEG,13.9,1280x720,3349,Urbarí,2,Casa,Jardín/Patio,Regular,2,Cámara DSLR,Mixta,Picado,2024-03-14,09:17,96.4,61.4,70.0,0,0,1,1,1,0,,train,0.0011,1
IMG-003129,SC-01874,SC-01874_Comedor_003129.jpeg,JPEG,65.1,3840x2160,5348,Av. Paurito,5,Oficina,Comedor,Bueno,1,Cámara DSLR,Artificial fría,Angular,2024-04-10,12:06,70.3,75.8,58.3,0,0,0,0,0,0,,train,0.0017,1
IMG-003130,SC-02123,SC-02123_Fachada_exterior_003130.jpeg,JPEG,108.3,1920x1080,17910,Urbarí,2,Casa,Fachada exterior,Malo,3,Smartphone gama media,Natural escasa,Contrapicado,2023-01-29,15:51,80.0,59.5,65.4,1,0,1,0,0,0,color:Azul,train,0.0008,0
IMG-003131,SC-01048,SC-01048_Sala_003131.jpeg,JPEG,12.7,4000x3000,8920,Equipetrol Sur,3,Oficina,Sala,Bueno,1,Smartphone gama media,Natural abundante,Detalle,2022-05-20,12:50,86.9,72.5,81.8,0,0,0,0,0,0,estilo:Minimalista,val,0.0007,1
IMG-003132,SC-00474,SC-00474_Sala_003132.jpeg,JPEG,65.7,4000x3000,4828,Las Palmas,2,Departamento,Sala,Regular,2,Smartphone gama alta,Natural escasa,Angular,2022-06-25,09:58,84.5,82.3,44.8,0,1,1,0,0,0,estilo:Moderno,test,0.0007,1
IMG-003133,SC-00224,SC-00224_Sala_003133.jpeg,JPEG,49.5,3840x2160,2007,Warnes,6,Oficina,Sala,Malo,3,Smartphone gama media,Natural escasa,Frontal,2023-06-11,07:17,88.5,86.2,15.4,0,1,1,1,0,0,estilo:Minimalista,train,0.0007,1
IMG-003134,SC-00532,SC-00532_Cocina_003134.webp,WEBP,51.4,1920x1080,1542,Warnes,6,Casa,Cocina,Bueno,1,Smartphone gama alta,Natural moderada,Contrapicado,2024-02-02,12:43,84.7,67.0,67.2,0,0,0,0,1,0,,train,0.0008,1
IMG-003135,SC-00257,SC-00257_Garaje_003135.png,PNG,16.7,4000x3000,887,Barrio Sirari,3,Departamento,Garaje,Bueno,1,Smartphone gama alta,Artificial fría,Detalle,2022-06-11,17:08,48.0,59.7,79.0,1,0,0,0,1,0,,val,0.0017,0
IMG-003136,SC-01137,SC-01137_Comedor_003136.heic,HEIC,48.8,2560x1440,11233,Warnes,6,Casa,Comedor,Bueno,1,Smartphone gama media,Artificial cálida,Picado,2022-08-25,10:13,87.1,88.0,39.7,0,1,0,0,0,0,,train,0.0017,1
IMG-003137,SC-02411,SC-02411_Cocina_003137.heic,HEIC,49.1,2560x1440,3750,Av. Cristo Redentor,3,Casa,Cocina,En construcción,4,Smartphone gama alta,Mixta,Angular,2022-06-28,18:56,73.8,90.3,56.6,0,0,0,0,0,0,,train,0.0008,1
IMG-003138,SC-00991,SC-00991_Sala_003138.heic,HEIC,64.5,1920x1080,1780,El Trompillo,2,Duplex,Sala,En construcción,4,Smartphone básico,Natural moderada,Detalle,2023-09-29,08:51,70.8,54.8,52.6,0,0,1,1,1,0,estilo:Moderno,train,0.0007,1
IMG-003139,SC-00384,SC-00384_Dormitorio_003139.webp,WEBP,49.9,1920x1080,2814,Sur (Doble Vía La Guardia),4,Departamento,Dormitorio,Excelente,0,Smartphone gama alta,Natural escasa,Angular,2022-12-08,19:28,79.0,90.1,74.7,0,0,0,0,0,0,,train,0.0006,1
IMG-003140,SC-01132,SC-01132_Jardín_Patio_003140.jpeg,JPEG,108.2,1920x1080,1885,Casco Viejo,1,Casa,Jardín/Patio,Bueno,1,Smartphone gama alta,Natural moderada,Frontal,2023-08-06,15:49,72.5,54.0,70.9,0,0,0,0,1,0,,train,0.0011,1
IMG-003141,SC-01109,SC-01109_Cocina_003141.jpeg,JPEG,51.9,4000x3000,503,Plan 3000,4,Casa,Cocina,Bueno,1,Smartphone gama media,Natural moderada,Picado,2023-01-03,08:22,90.4,92.2,84.4,0,0,0,0,0,0,,train,0.0008,1
IMG-003142,SC-02068,SC-02068_Dormitorio_003142.heic,HEIC,64.4,2560x1440,4858,El Trompillo,2,Casa,Dormitorio,Bueno,1,Cámara DSLR,Natural moderada,Panorámica,2023-01-30,13:52,67.8,77.7,75.2,0,0,0,0,0,0,,train,0.0006,1
IMG-003143,SC-00435,SC-00435_Piscina_Área_social_003143.png,PNG,108.2,1280x720,13409,Equipetrol Norte,3,Duplex,Piscina/Área social,En construcción,4,Smartphone gama alta,Natural moderada,Angular,2024-01-02,07:03,98.5,94.2,56.2,1,0,0,1,0,0,area_social:si,train,0.0033,0
IMG-003144,SC-00480,SC-00480_Dormitorio_003144.jpeg,JPEG,48.9,3840x2160,4622,Las Palmas,2,Terreno,Dormitorio,Bueno,1,Smartphone gama media,Natural abundante,Frontal,2022-01-06,11:07,86.0,83.8,44.7,0,1,0,0,0,0,,test,0.0006,1
IMG-003145,SC-00863,SC-00863_Comedor_003145.webp,WEBP,49.1,1280x720,13294,Cotoca (periurbano),6,Casa,Comedor,Regular,2,Cámara mirrorless,Natural escasa,Angular,2022-03-02,14:08,72.1,81.3,46.5,0,0,0,1,1,0,,train,0.0017,1
IMG-003146,SC-00998,SC-00998_Baño_003146.jpeg,JPEG,50.3,1920x1080,3682,Las Palmas,2,Departamento,Baño,Malo,3,Smartphone gama alta,Artificial fría,Frontal,2022-08-31,10:19,83.2,60.4,46.0,0,0,1,0,1,0,,train,0.001,1
IMG-003147,SC-01360,SC-01360_Cocina_003147.heic,HEIC,49.8,4000x3000,3711,Warnes,6,Departamento,Cocina,Malo,3,Smartphone gama alta,Mixta,Picado,2023-10-20,07:17,68.8,75.3,63.0,0,1,1,0,0,1,,val,0.0008,1
IMG-003148,SC-00396,SC-00396_Baño_003148.jpeg,JPEG,13.3,4000x3000,4254,El Trompillo,2,Departamento,Baño,Bueno,1,Smartphone gama media,Artificial fría,Contrapicado,2023-08-30,16:54,91.8,93.0,57.4,1,0,0,0,0,0,,train,0.001,0
